,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,x,y,z,v_x,v_y,v_z,v_r,r
698915,1635721458409799680,Gaia DR2 2047236126336235776,2047236126336235776,388640299,2015.5,294.9686029603712,0.21624719406760345,34.479732758211554,0.2041511940549334,1.412706526871757,0.2540272471217709,5.56124,-4.2377039435350286,0.41863027957108706,-2.8596918898173724,0.3953803959380828,-0.086871564,-0.4105776,-0.07313464,0.092425644,0.21222475,0.024937797,-0.4177456,-0.15968792,-0.14571865,-0.06198457,212,194,211,1,120.28118,24977.229,1.1601753630994052,450.45545836481796,31,False,0.6498191,1.8499474074044315,0.051970957006235184,-0.042219017000000005,24,13,0.22010191,0,26,False,212,153220.50587504322,49.365956000862724,3103.7686,12.725074000000001,26,97811.80138563632,130.86924319156722,747.4010000000001,12.87541,26,84182.48751608477,115.16110112260002,730.9976,12.448866,1.1877933,0,0.4265442,0.15033627,0.27620792,9.111362671015296,13.55383742018046,4,4500.0,3.0,0.0,NOT_AVAILABLE,68.79688547323843,5.983391415170917,307.0797138333162,54.75109396957382,100001,7845.0,7561.3335,8116.0,0.0862,0.0173,0.203,0.043,0.0009,0.0913,200111,0.9533712999999999,0.8907665000000001,1.0262452,3.1016345000000003,2.4486034,3.7546656,-8045.09585184,656.34625774,99.9602132305,28.3586980914,234.403742961,15.8966143465,236.1129612532137,8071.82492843821
700413,1635721458409799680,Gaia DR2 2047540038233054848,2047540038233054848,803813089,2015.5,296.28761296357897,0.025102741473748316,34.955459609773676,0.028978688296113792,1.1385799861168149,0.032037218104795435,35.53929,-3.408797973764212,0.057459165085350615,-3.9544386936402383,0.061346606296431024,-0.15525876,-0.12354805,-0.19347522,0.09032397,0.21640103,0.08860174,-0.35063672,-0.0065258387,-0.056487598,-0.17606133,245,245,232,13,17.212994000000002,825.1695599999999,0.09299646529623697,3.8274515883470452,31,False,82.02736999999999,1.7292122627415172,0.007574962977112232,-0.07350864,28,15,0.04539355,0,30,False,232,522028.67956489656,393.8073803240052,1325.594,11.39413,22,337831.04754252103,393.53593258297735,858.4503,11.529639,22,271694.1827763712,160.04292584719502,1697.6332,11.176719,1.1676087,1,0.35292053,0.13550949,0.21741104,12.931372198775243,6.174020831700077,8,6500.0,3.5,0.0,NOT_AVAILABLE,69.74675324063918,5.270524967961322,309.12206523596024,54.881381120357325,100002,7804.75,7554.915,8127.2,0.7885,0.5669,0.9101,0.382,0.2734,0.45399999999999996,200111,2.2022009999999996,2.0309207,2.350259,16.212296,15.496997,16.927595,-7996.94330868,820.499923261,106.694339489,35.4499177879,236.575633653,12.5418794655,239.2169038958185,8038.925450975896
700517,1635721458409799680,Gaia DR2 2047557935326767616,2047557935326767616,1058025778,2015.5,296.7645849007208,0.019704225334934145,35.120916812753556,0.02829298273098612,1.044928950491035,0.02934099973318888,35.61327,0.8680326627599001,0.040834997152498886,-1.1786418606476112,0.054134548658657314,0.006367656,0.08872962,-0.16083418,-0.08105183,0.21187875,-0.12681209,-0.3700465,-0.28060192,-0.004704183,-0.05437816,218,218,215,3,8.963161,451.34323,0.0,0.0,31,False,365.13388,1.6745662518972682,0.008083771675727745,-0.034289107,25,15,0.03961077,0,28,False,232,318386.5108237551,74.89767097752173,4250.9536,11.930978999999999,25,202332.1803260324,244.86273748419478,826.3086,12.086226,25,173527.6589918039,163.37195359428998,1062.1631,11.663497999999999,1.1805143,0,0.42272758,0.15524673,0.26748085,35.5526533167234,14.717963024270375,5,6000.0,3.5,0.0,NOT_AVAILABLE,70.0855098554227,5.013512827118799,309.8569129769138,54.9180890332567,100001,7669.5,7507.0,7882.3335,0.9113,0.6459,1.0747,0.456,0.3102,0.5329999999999999,200111,1.9308511000000002,1.8279878,2.015348,11.621454,11.094375999999999,12.148533,-7974.96047694,896.333191861,109.578140197,25.8510990422,265.126528266,4.25479889705,266.38384957090716,8025.17338127626
700533,1635721458409799680,Gaia DR2 2047561409991456256,2047561409991456256,1348834750,2015.5,296.7018548298617,0.2482062854260125,35.1661051447595,0.27142072042949633,2.8120267685922054,0.31064534401625965,9.05221,3.603224428840812,0.5000812021376916,-2.3597220436485946,0.5244621163437408,-0.07244487,-0.037544914,-0.061802797,-0.11754708,0.28509402,-0.18644960000000002,-0.14911823,-0.26968220000000004,-0.13548838,-0.054358877,220,220,218,2,171.66753,59686.6,1.6213429031529336,1172.9312104993926,31,False,0.33388868,1.6541590170514815,0.09450266654802912,-0.10015565,25,14,0.26156804,0,27,False,207,762912.769645832,344.0617027278746,2217.3720000000003,10.982178999999999,26,492352.58423161774,501.10099124088237,982.5416,11.120697999999999,27,401897.7742732969,319.1349553205969,1259.3348,10.751631,1.1721529,1,0.3690672,0.13851929,0.23054789999999997,7.693583249296218,2.9844410596066733,8,6500.0,3.5,0.0,NOT_AVAILABLE,70.09923259667498,5.080492857839316,309.7965580548783,54.97700957169015,100002,7759.0,7589.0,7911.5,0.0377,0.0089,0.1173,0.025,0.0042,0.0681,200111,1.0886805,1.0471146999999998,1.1380016000000002,3.870068,3.3901756,4.349961,-8179.280929,333.065478157,58.09985189,14.3101317205,239.902883063,0.701147702157,240.32930152576054,8186.059438351498
700641,1635721458409799680,Gaia DR2 2047580067330017792,2047580067330017792,19898468,2015.5,296.5284960298191,0.01884533936837225,35.41843131668939,0.027037109138912645,1.3798875767557788,0.027875926600314457,49.50105,8.34346237389806,0.040737660006342234,-12.234238496777644,0.04668757172801501,-0.023151906,0.00081822224,-0.19044116,-0.05404593,0.41350785,-0.13270484,-0.2521565,-0.18487553,-0.10958432,-0.041747652,266,266,256,10,13.013103,668.7459,0.0,0.06211456860146585,31,True,269.1849,1.7055513273979863,0.006591722317777283,-0.0046770726,31,15,0.034527823,0,33,False,284,1110516.2837990576,789.3996732975912,1406.7859,10.574553,31,718775.9553066542,1722.1107390909913,417.3808,10.709905000000001,32,579658.1595376887,873.6431080462912,663.49536,10.353991,1.1692166000000002,0,0.35591412,0.13535118,0.22056293,-11.372986654849221,1.586490454318752,4,6500.0,3.5,0.0,NOT_AVAILABLE,70.24862542140976,5.328596877173188,309.6989404969304,55.260864730245075,100001,7817.45,7633.0,8137.0,0.6737,0.4485,1.005,0.3335,0.2435,0.5031,200111,2.643087,2.4395688,2.7723699,23.505966,22.724989,24.286943,-8055.89283183,679.113447353,93.5085674891,29.5426787327,218.043746095,-39.3948077391,220.03600859329657,8084.466858878905
700713,1635721458409799680,Gaia DR2 2047592673024268928,2047592673024268928,570934857,2015.5,297.5599907652445,0.019515224813710867,35.13403322810124,0.023100492909494758,0.9870297638876206,0.027649077413487856,35.69847,1.0887713602842686,0.04250957660251206,-7.421538080898657,0.0428979507186199,-0.009843896,0.043452892,-0.13722679,-0.06264876,0.34749815,-0.15390429,-0.16609065,-0.27427405,-0.06385445599999999,0.033743348,260,260,258,2,8.047675,479.61548,0.0,0.0,31,False,301.37203999999997,1.691289085095991,0.006492940321081521,0.06395122,29,17,0.03226136,0,30,False,266,216775.47247974487,39.144012670238965,5537.896,12.348339999999999,30,137392.2326870717,144.5895975763911,950.2221,12.506483,30,119003.80773914617,65.47162895599465,1817.6393,12.073018,1.1827723999999997,0,0.433465,0.15814304,0.27532196,-7.955680524486251,10.969695662774146,7,6500.0,3.5,-1.5,NOT_AVAILABLE,70.4240421585194,4.45713876543796,310.93571801497194,54.725491292312824,100001,7699.0,7417.3335,7931.0,0.888,0.7406,0.9798,0.442,0.3953,0.502,200111,1.6754768,1.5788872999999999,1.8051423,8.886051,8.475574,9.296529,-7961.26857745,951.691964874,104.635053717,35.4662640996,216.985530737,-15.87379334,219.86490497228345,8017.949548251231
701184,1635721458409799680,Gaia DR2 2047660911459574144,2047660911459574144,1680420649,2015.5,297.09772246201766,0.018827746293917355,35.3935976591458,0.025416017135079343,0.9030644069746312,0.02601449714636341,34.71389,1.3338674083077768,0.04146881764977208,-1.8349533395310504,0.047108843310599585,0.023459077000000002,0.059178602000000004,-0.15602575,-0.010455306999999999,0.23218772,-0.010176164,-0.32044340000000004,-0.06791037,-0.12433325,-0.046948607999999996,238,238,234,4,8.487156,461.82138,0.0,0.0,31,False,313.8063,1.7102879504976516,0.0057372584730742545,0.056148194000000005,27,16,0.035915576,0,28,False,239,242566.1264135144,44.040141266795644,5507.842,12.226291,23,156773.37190474,240.6755343821557,651.3889,12.363208,21,128477.29156024926,109.68019438847134,1171.381,11.989854,1.1759707,0,0.37335396,0.13691711,0.23643684,1.6696664647158856,11.625276137796087,4,6500.0,3.5,0.0,NOT_AVAILABLE,70.45897282509327,4.913892710054284,310.45659108344523,55.091510155933705,100001,7813.5,7628.0,8143.75,0.5760000000000001,0.4517,0.8659,0.305,0.256,0.4103,200111,1.8891025000000001,1.7389932000000001,1.982099,11.983624,11.401833,12.565416,-7930.62480145,1039.72437459,120.654266318,16.4914064236,233.068402431,-3.46638918875,233.65112175514344,7998.489639705625
701269,1635721458409799680,Gaia DR2 2047676102793675776,2047676102793675776,1234614412,2015.5,297.28092050785216,0.017651349893730458,35.7531901823256,0.024907424283503867,1.223026402259757,0.024082070067270308,50.785767,3.755921701431349,0.038251677838510426,-0.13643752256891625,0.045414525045005344,-0.031340197,-0.018482545,-0.13085228,-0.03631808,0.23909089,-0.069429055,-0.5106333,-0.20801967,-0.08885154,-0.07482326,249,249,249,0,6.140102400000001,405.38974,0.0,0.0,31,True,362.3273,1.6742783089125264,0.006267857015699238,-0.017324563,28,16,0.03687617,0,30,False,267,281623.33911546285,111.25478806598468,2531.337,12.064194,30,176370.76702223285,246.2340193695197,716.27295,12.235322,30,158254.1452259211,180.40740448344002,877.2043,11.763533,1.1882002,0,0.47178936,0.17112827,0.3006611,13.795476927829116,12.478504912548814,4,6500.0,3.5,0.0,NOT_AVAILABLE,70.84627889679359,4.9650405195366085,310.90535119845885,55.38484076137969,100001,7550.0,7512.0,7620.25,,,,,,,200111,1.5952091,1.5659326,1.6113889,7.449339,7.1950345,7.7036433,-8032.46138973,769.481924439,96.8970683779,9.47313078271,248.519383971,-4.36316427297,248.69986814664534,8069.234065853261
702926,1635721458409799680,Gaia DR2 2047993621130544384,2047993621130544384,351211988,2015.5,296.8214084886366,0.02693519917858099,36.897163506955366,0.035291888770223726,1.750395740867286,0.03572529705291951,48.995975,-3.098687117612257,0.05889776537121455,-8.179000481148236,0.0701885076206022,-0.12960969,-0.08666287,-0.20605622,0.067722805,0.3210127,0.056958877000000005,-0.40542597,-0.015815436999999998,-0.10386036,-0.13751557,213,213,206,7,16.291649,734.95886,0.10208759954704348,4.402523342180364,31,False,67.795105,1.7013006607278731,0.008706938059818602,0.05071546,24,15,0.04910748,0,26,False,204,589597.1464946062,286.1080569391135,2060.75,11.261977,25,384069.2141922717,579.5772496260782,662.6713,11.390365,24,305728.2897800918,256.3826555964043,1192.4688,11.048581,1.1699471000000001,0,0.34178352,0.12838745,0.21339607,-12.306124970016606,6.5480635267804415,4,6500.0,3.5,0.0,NOT_AVAILABLE,71.6567032179107,5.856548940501185,310.9405518076779,56.58706106738269,100001,7968.75,7764.5,8427.275,0.5445,0.3193,0.7345,0.2705,0.1469,0.355,200111,1.4717063,1.3159129999999999,1.5501530000000001,7.868606599999999,7.625528299999999,8.111685000000001,-8120.91194241,539.439853554,84.7132591627,29.5569069702,213.616101144,2.24925396024,215.65122169252922,8138.808643286588
702953,1635721458409799680,Gaia DR2 2047997744298536832,2047997744298536832,374695359,2015.5,296.59423785144764,0.015696936311592306,36.78019751262847,0.02043677021105681,1.274506528916679,0.020866753541705856,61.078334999999996,0.273972569516999,0.03387583375165062,-3.609773437808842,0.04044362220695698,0.0087367,0.059634607,-0.05511998,-0.046682533,0.20734347,-0.062130522,-0.39241820000000005,-0.16856201,-0.0423255,-0.048992815999999995,299,299,295,4,15.475603,843.80475,0.0,0.0,31,True,297.83083999999997,1.6850529212831282,0.005070701968821503,0.042239066,34,16,0.03357572,0,34,False,299,237926.16619773264,130.87004446495752,1818.0338,12.24726,31,149234.97858873726,334.04543341880617,446.75055,12.416712,31,133231.72275564322,202.13312708488945,659.1286,11.950401,1.1872032,0,0.46631049999999996,0.16945171,0.2968588,-25.52650483094414,7.141774274595506,12,6500.0,3.5,-1.5,NOT_AVAILABLE,71.46402021507629,5.956561823863349,310.55959552193286,56.535407435065615,100001,7759.0,7474.0,7952.0,0.5655,0.303,0.7211,0.281,0.1166,0.3936,200111,1.3414098,1.2770864,1.4456621,5.8754444,5.699341,6.051548,-8051.60877705,739.897927404,107.617229265,13.8317143499,205.358725461,-2.8911877337,205.82400842619006,8085.533553304237
703268,1635721458409799680,Gaia DR2 2048068422270671104,2048068422270671104,363132685,2015.5,294.1310868007006,0.018531749146171818,34.960598600080544,0.025134333160244063,0.6661775156323163,0.02603137273646778,25.591333,1.4572506755748074,0.040465909955253176,0.21648849621744612,0.04470544860731383,-0.064854555,-0.022565533999999998,-0.21074097,-0.004808926,0.32593405,-0.036556599999999995,-0.13044842,-0.078334704,-0.079131424,-0.05897133,228,228,227,1,7.397039,416.17398,0.0,0.0,31,False,288.61285,1.6851382769537735,0.00644938301365156,0.0019946678,26,15,0.033412073,0,27,True,236,209896.55243055208,56.66563057672916,3704.1245,12.383352,25,131966.3805333685,201.0288068957991,656.4551,12.55023,25,116332.5598601988,98.8384623174938,1176.9968,12.097667,1.1829586,0,0.4525633,0.16687775,0.28568554,-2.9768045960524714,8.137632018234953,8,6000.0,3.5,0.0,NOT_AVAILABLE,68.8884061078981,6.818156605717025,306.17084574050966,55.41023194478026,100001,7533.3335,7342.0,7915.25,0.951,0.6202,1.2351,0.5015,0.3016,0.6217,200111,2.5383708,2.2993240000000004,2.6723952,18.69621,17.465256,19.927166,-7762.52690669,1390.44441874,203.464173329,4.49036043907,232.679267632,-1.40359572018,232.72259220527053,7886.073779684135
703433,1635721458409799680,Gaia DR2 2048107214416717696,2048107214416717696,266277903,2015.5,293.45461416999353,0.020933936304627983,35.03592270153107,0.026435811869849304,1.3155842504300028,0.030390888602474325,43.288773,-1.5394172334624032,0.047510476718014935,-1.6332830667351452,0.061851490733919275,-0.07781416,-0.12033316,-0.22975607,0.0041017653,0.32938454,-0.05927911,-0.050597418,0.010843672,-0.21864225,-0.2254862,212,212,204,8,9.199778,443.60242,0.0,0.0,31,False,401.49496,1.7327416131448925,0.006640781448088606,-0.019869803999999998,24,13,0.044744432,0,25,False,205,406776.2740687963,110.85552302692943,3669.4272,11.664977,25,267909.23286895326,329.33926140096287,813.4749,11.781419,25,210246.32581212046,171.27760323648292,1227.518,11.455099,1.1754755,0,0.3263197,0.11644173,0.20987797,-25.39120863770159,8.683260401758309,10,6500.0,3.5,0.0,NOT_AVAILABLE,68.69058173963853,7.341807476604672,305.269754656721,55.63956586766107,100001,8264.25,8011.3335,8625.25,0.56,0.156,0.7290000000000001,0.276,0.128,0.3631,0,,,,,,,-8025.67538278,702.344225718,123.243980312,9.11721869868,205.690098512,6.11413487193,205.8920598339731,8056.348599780514
703574,1635721458409799680,Gaia DR2 2048150610767414528,2048150610767414528,716401446,2015.5,293.92238654393856,0.023886912860317,35.53233491900185,0.034414806386591945,2.0276508324691283,0.036494932003156164,55.55979,-0.6943966169375451,0.05040371580596322,-2.4993976181049598,0.0564131125380809,-0.10125369,-0.046812900000000005,-0.10322329999999999,0.04578,0.41395167,-0.049575306,-0.33098158,-0.19816837,-0.034251199999999996,-0.04443928,200,200,194,6,12.742127,559.3655,0.06314541423239317,1.7773321737923466,31,False,126.2718,1.6946346618968935,0.009363305663434296,-0.13096854,23,14,0.03888778,0,25,False,208,878115.2992266181,332.7460890014872,2638.995,10.829487,24,575019.4026748942,919.6349373309447,625.2692,10.952182,24,448246.9348135502,302.2707230408596,1482.932,10.633125999999999,1.1652983000000001,0,0.31905556,0.12269497,0.19636059,-14.911412129550955,13.368553605425575,5,6500.0,3.5,-1.5,NOT_AVAILABLE,69.31355507448038,7.239924093298423,306.17282551748,56.00683114340439,100001,7870.3335,7732.147,8011.0,0.316,0.0359,0.5681,0.1275,0.0179,0.306,200111,1.5817378,1.5266775,1.6387796000000001,8.648409,8.414381,8.882437,-8126.92541511,457.706177619,88.5913411328,11.4569963204,216.46993899,4.0393139929,216.77291632237842,8139.80415290971
704140,1635721458409799680,Gaia DR2 2048301033389175424,2048301033389175424,1685664291,2015.5,293.2361630198288,0.018277694612436057,35.25828217026997,0.02493373682581945,1.7600930901811032,0.024079837420954903,73.09406,0.8093067020254805,0.04098535184287145,-7.621429739821282,0.047424872251429814,-0.054154318,-0.07496429,-0.25771272,0.06503792,0.23820134,0.072142586,-0.48268616,-0.015483663,-0.20066199,-0.1481667,238,238,229,9,9.624488000000001,494.5747,0.0,0.0,31,False,392.32587,1.7081007619069644,0.0058585876469971435,0.037042826,27,15,0.038890623,0,29,False,245,463550.6571367877,178.25691235444822,2600.4639,11.523123,28,294009.5381360738,293.3610756113308,1002.2104,11.680485000000001,29,252464.5863017084,182.82306593703998,1380.9231,11.256419000000001,1.1788876,0,0.4240656,0.15736198,0.2667036,14.477703212649642,6.6619037291843854,5,6500.0,3.5,0.0,NOT_AVAILABLE,68.80383579835312,7.603990791687143,305.07570186600014,55.90307131627271,100001,7533.1836,7274.355,7698.0,0.3455,0.1205,0.5563,0.1617,0.039,0.302,200111,1.4278115,1.3673263999999998,1.531225,5.914944599999999,5.7746344,6.055255000000001,-8096.09650561,525.056747461,101.519225505,32.7598296686,240.8595415,-2.35529984872,243.0772000243679,8113.104412997262
704168,1635721458409799680,Gaia DR2 2048310963353560192,2048310963353560192,1353916306,2015.5,293.37877498601347,0.040804918209360316,35.491079269289095,0.045801657582628164,1.217801616501883,0.05196855319018588,23.433434,1.7085300131024206,0.08775601187757245,-2.042199281369064,0.09145226848361936,0.0631172,0.13910693,-0.23656946,-0.11837595,0.25336137,-0.12601858,-0.28527376,-0.15096998,-0.26989394,-0.06204810400000001,246,246,244,2,30.61634,1725.2524,0.2404348662894296,26.290982931929392,31,False,15.167715,1.6974867720054692,0.01338210257547933,-0.050440572,28,16,0.056319885,0,29,False,253,228496.00261911578,55.66814049188515,4104.61,12.291169,28,145590.23170007975,171.90738177948154,846.9109,12.443558,28,124660.963742454,86.16605036508969,1446.7527,12.022592999999999,1.1827393,0,0.42096424,0.15238857,0.26857567,0.8431222848875297,9.055011802051393,11,6500.0,3.5,0.0,NOT_AVAILABLE,69.06628580946483,7.6105793866729625,305.3924002631695,56.09373109507398,100001,7736.0,7648.5,7854.25,0.4557,0.233,0.6248,0.23199999999999998,0.071,0.3155,200111,1.3827517,1.341429,1.4145705,6.169486,5.81122,6.5277519999999996,-8008.8003921,760.194795703,134.807831004,15.4593241895,232.817494795,-2.17342676135,233.33018790292562,8044.798309961612
704583,1635721458409799680,Gaia DR2 2048469258665056384,2048469258665056384,1454105823,2015.5,293.89544825830075,0.024179215035499097,36.40521705772892,0.027384824197664272,1.7827092869380448,0.03111872148498913,57.28735699999999,-3.6421293523195373,0.050952310852462254,-5.9810237909634845,0.056712930103206174,-0.0036616602000000002,0.022945737,-0.14763576,-0.026844932000000002,0.22743405,-0.0404673,-0.14959727,-0.06845849,-0.14655474,-0.07042549599999999,237,237,228,9,15.995932999999999,758.59607,0.10134664442203026,4.522594491901064,31,True,66.925514,1.7119612691069868,0.007093807774287793,-0.014809813,27,16,0.039908927000000004,0,30,True,235,937319.8589670114,417.69986942125405,2244.0032,10.758646,27,620197.7884599052,555.3291959424787,1116.8110000000001,10.870063,26,469796.10400888213,233.25968999465584,2014.0475,10.582147,1.1628836,0,0.28791618,0.11141682,0.17649937,-1.7644078862586037,0.7851219276454812,2,6500.0,3.5,0.0,NOT_AVAILABLE,70.07866668008084,7.672201050600874,306.59534667439607,56.848147785682194,100001,8004.775,7815.0,8218.0,0.632,0.4319,0.7290000000000001,0.313,0.2153,0.3638,0,,,,,,,-8110.2938957,522.6565084,101.273483595,27.9404041192,224.132270249,7.97483313603,225.86708646753144,8127.117379518699
